timestamp       , conductivity_conductivity, conductivity_temperature, conductivity_salinity, conductivity_density, conductivity_soundspeed, pressure_pressure, pressure_temperature
2023-09-30 19:00,                 27.4657  ,                 15.4232 ,              21.1153 ,             1015.21 ,                1491.97 ,          312.251 ,             15.4335
2023-09-30 19:30,                 27.5074  ,                 15.4048 ,              21.1604 ,             1015.25 ,                1491.96 ,          313.629 ,             15.4156
2023-09-30 20:00,                 27.554   ,                 15.3979 ,              21.2035 ,             1015.29 ,                1491.98 ,          314.782 ,             15.4138
2023-09-30 20:30,                 27.6141  ,                 15.3894 ,              21.259  ,             1015.33 ,                1492.02 ,          315.954 ,             15.4038
2023-09-30 21:00,                 27.6322  ,                 15.3993 ,              21.2689 ,             1015.34 ,                1492.06 ,          317.127 ,             15.4156
2023-09-30 21:30,                 27.703   ,                 15.3997 ,              21.3286 ,             1015.38 ,                1492.13 ,          317.937 ,             15.4146
2023-09-30 22:00,                 27.6033  ,                 15.3926 ,              21.2481 ,             1015.32 ,                1492.02 ,          318.592 ,             15.4082
2023-09-30 22:30,                 27.5784  ,                 15.386  ,              21.2305 ,             1015.31 ,                1491.98 ,          318.687 ,             15.4018
2023-09-30 23:00,                 27.794   ,                 15.3936 ,              21.409  ,             1015.45 ,                1492.21 ,          318.02  ,             15.4196
2023-09-30 23:30,                 27.7708  ,                 15.4112 ,              21.3798 ,             1015.42 ,                1492.23 ,          317.38  ,             15.4279
2023-10-01 00:00,                 27.6277  ,                 15.4638 ,              21.2304 ,             1015.29 ,                1492.23 ,          316.813 ,             15.4781
2023-10-01 00:30,                 27.9154  ,                 15.4362 ,              21.4887 ,             1015.5  ,                1492.44 ,          315.614 ,             15.4544
2023-10-01 01:00,                 27.9154  ,                 15.4355 ,              21.489  ,             1015.5  ,                1492.44 ,          314.035 ,             15.4469
2023-10-01 01:30,                 28.0478  ,                 15.432  ,              21.6031 ,             1015.59 ,                1492.56 ,          312.497 ,             15.4477
2023-10-01 02:00,                 27.9034  ,                 15.4379 ,              21.4776 ,             1015.49 ,                1492.43 ,          310.811 ,             15.4522
2023-10-01 02:30,                 27.9395  ,                 15.4441 ,              21.5048 ,             1015.51 ,                1492.48 ,          309.405 ,             15.462
2023-10-01 03:00,                 27.9997  ,                 15.4377 ,              21.5593 ,             1015.55 ,                1492.52 ,          308.014 ,             15.4557
2023-10-01 03:30,                 28.0604  ,                 15.4257 ,              21.6172 ,             1015.6  ,                1492.55 ,          306.615 ,             15.4401
